,user_id,week,creation_source,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,visited,adopted_user
5528,7562,30,ORG_INVITE,0,0,58,1,No
5529,7564,17,SIGNUP_GOOGLE_AUTH,1,0,10,1,No
5530,7568,44,ORG_INVITE,0,0,151,1,No
5531,7570,43,PERSONAL_PROJECTS,0,0,32,1,No
5532,7571,30,SIGNUP_GOOGLE_AUTH,0,0,169,1,No
5533,7572,23,SIGNUP_GOOGLE_AUTH,0,0,250,474,yes
5534,7573,38,SIGNUP,0,0,246,1,No
5535,7574,23,PERSONAL_PROJECTS,0,0,348,1,No
5536,7575,31,PERSONAL_PROJECTS,0,0,105,1,No
5537,7576,45,GUEST_INVITE,0,0,16,1,No
5538,7577,2,SIGNUP,0,0,33,1,No
5539,7578,22,ORG_INVITE,0,0,2,1,No
5540,7579,18,SIGNUP,0,0,28,1,No
5541,7580,49,ORG_INVITE,1,1,31,1,No
5542,7581,31,SIGNUP,1,0,379,1,No
5543,7582,7,SIGNUP_GOOGLE_AUTH,1,0,312,2,No
5544,7583,10,SIGNUP,0,0,292,1,No
5545,7584,52,ORG_INVITE,0,0,181,1,No
5546,7585,42,ORG_INVITE,1,0,98,2,No
5547,7587,23,GUEST_INVITE,0,0,100,25,yes
5548,7590,23,PERSONAL_PROJECTS,0,0,225,590,yes
5549,7591,18,SIGNUP,1,1,363,1,No
5550,7594,35,SIGNUP_GOOGLE_AUTH,0,0,57,1,No
5551,7595,16,GUEST_INVITE,0,0,10,1,No
5552,7597,33,ORG_INVITE,0,0,45,1,No
5553,7598,4,SIGNUP_GOOGLE_AUTH,1,1,187,8,yes
5554,7600,22,SIGNUP,1,0,210,328,yes
5555,7604,10,SIGNUP,0,0,258,1,No
5556,7605,20,SIGNUP_GOOGLE_AUTH,0,0,414,6,yes
5557,7607,17,SIGNUP,0,0,128,1,No
5558,7608,23,ORG_INVITE,0,0,65,328,yes
5559,7609,34,SIGNUP_GOOGLE_AUTH,0,0,69,1,No
5560,7611,16,GUEST_INVITE,0,0,108,1,No
5561,7612,50,ORG_INVITE,0,0,39,1,No
5562,7613,23,SIGNUP_GOOGLE_AUTH,0,0,248,16,yes
5563,7614,46,SIGNUP_GOOGLE_AUTH,0,0,208,1,No
5564,7615,14,PERSONAL_PROJECTS,1,0,76,3,yes
5565,7616,21,SIGNUP,0,0,391,1,No
5566,7618,2,GUEST_INVITE,0,0,259,15,yes
5567,7619,11,ORG_INVITE,0,0,4,1,No
5568,7622,7,ORG_INVITE,1,0,72,3,yes
5569,7623,29,GUEST_INVITE,0,0,348,1,No
5570,7624,23,ORG_INVITE,0,0,90,58,yes
5571,7625,4,SIGNUP,0,0,181,2,No
5572,7626,36,GUEST_INVITE,0,0,1,1,No
5573,7627,43,SIGNUP,0,0,313,1,No
5574,7628,44,ORG_INVITE,0,0,90,1,No
5575,7630,30,ORG_INVITE,0,0,101,1,No
5576,7631,35,SIGNUP,1,0,0,1,No
5577,7632,11,ORG_INVITE,0,0,10,1,No
5578,7636,45,ORG_INVITE,0,0,29,1,No
5579,7641,21,ORG_INVITE,0,0,191,78,yes
5580,7643,34,ORG_INVITE,1,0,347,1,No
5581,7644,23,GUEST_INVITE,1,0,212,218,yes
5582,7646,20,SIGNUP,0,0,1,1,No
5583,7647,34,ORG_INVITE,0,0,3,1,No
5584,7648,6,GUEST_INVITE,0,0,15,1,No
5585,7650,11,ORG_INVITE,0,0,16,1,No
5586,7651,24,SIGNUP_GOOGLE_AUTH,1,1,0,1,No
5587,7652,12,ORG_INVITE,0,0,71,1,No
5588,7654,37,SIGNUP_GOOGLE_AUTH,1,0,25,24,yes
5589,7655,23,SIGNUP,1,1,58,7,yes
5590,7657,18,ORG_INVITE,1,1,45,1,No
5591,7660,20,GUEST_INVITE,0,0,221,1,No
5592,7661,32,PERSONAL_PROJECTS,0,0,174,3,yes
5593,7662,13,SIGNUP_GOOGLE_AUTH,0,0,7,1,No
5594,7665,36,ORG_INVITE,0,0,157,1,No
5595,7667,25,SIGNUP_GOOGLE_AUTH,1,0,412,1,No
5596,7668,36,SIGNUP_GOOGLE_AUTH,0,0,401,1,No
5597,7669,47,SIGNUP,1,0,390,1,No
5598,7670,3,SIGNUP,0,0,141,29,yes
5599,7675,39,ORG_INVITE,0,0,2,1,No
5600,7676,48,SIGNUP,0,0,107,1,No
5601,7677,18,SIGNUP,0,0,114,1,No
5602,7678,22,PERSONAL_PROJECTS,0,0,337,179,yes
5603,7680,8,SIGNUP_GOOGLE_AUTH,0,0,27,1,No
5604,7681,50,SIGNUP,0,0,1,1,No
5605,7682,22,PERSONAL_PROJECTS,0,0,356,137,yes
5606,7683,23,PERSONAL_PROJECTS,0,0,133,173,yes
5607,7687,20,PERSONAL_PROJECTS,1,0,80,1,No
5608,7688,21,ORG_INVITE,0,0,404,331,yes
5609,7689,12,SIGNUP,0,0,89,1,No
5610,7690,16,ORG_INVITE,0,0,21,2,No
5611,7691,23,GUEST_INVITE,0,1,5,190,yes
5612,7695,6,PERSONAL_PROJECTS,0,1,362,1,No
5613,7696,16,ORG_INVITE,0,1,213,20,yes
5614,7697,22,SIGNUP,0,0,82,111,yes
5615,7698,31,ORG_INVITE,0,0,203,1,No
5616,7700,5,ORG_INVITE,0,0,242,3,yes
5617,7703,49,GUEST_INVITE,0,0,196,1,No
5618,7705,22,ORG_INVITE,0,0,345,146,yes
5619,7706,23,ORG_INVITE,1,0,28,1,No
5620,7707,23,ORG_INVITE,0,0,152,202,yes
5621,7708,37,GUEST_INVITE,0,0,365,1,No
5622,7709,39,ORG_INVITE,0,0,262,1,No
5623,7710,13,GUEST_INVITE,1,0,3,4,yes
5624,7713,52,SIGNUP_GOOGLE_AUTH,0,0,50,1,No
5625,7714,36,ORG_INVITE,0,0,118,1,No
5626,7715,45,ORG_INVITE,0,0,32,1,No
5627,7716,26,ORG_INVITE,0,0,74,2,No
5628,7717,20,ORG_INVITE,0,0,20,1,No
5629,7718,45,GUEST_INVITE,0,0,120,1,No
5630,7720,23,ORG_INVITE,0,0,13,202,yes
5631,7721,4,SIGNUP,1,0,149,1,No
5632,7722,11,PERSONAL_PROJECTS,0,0,172,1,No
5633,7723,40,GUEST_INVITE,1,0,10,1,No
5634,7724,6,ORG_INVITE,1,0,223,3,yes
5635,7725,10,SIGNUP_GOOGLE_AUTH,0,0,267,1,No
5636,7726,15,SIGNUP_GOOGLE_AUTH,0,0,205,1,No
5637,7728,2,SIGNUP,1,1,361,1,No
5638,7729,1,ORG_INVITE,0,0,309,1,No
5639,7731,14,SIGNUP,1,0,118,1,No
5640,7733,22,PERSONAL_PROJECTS,0,0,42,1,No
5641,7735,25,SIGNUP,0,0,378,1,No
5642,7736,40,GUEST_INVITE,1,1,21,1,No
5643,7737,35,SIGNUP_GOOGLE_AUTH,1,1,147,1,No
5644,7738,22,ORG_INVITE,0,0,85,1,No
5645,7740,48,ORG_INVITE,0,0,296,9,yes
5646,7741,33,SIGNUP,0,0,223,1,No
5647,7743,24,SIGNUP,0,0,78,1,No
5648,7744,24,SIGNUP_GOOGLE_AUTH,0,0,26,1,No
5649,7746,40,GUEST_INVITE,1,0,27,1,No
5650,7747,16,SIGNUP_GOOGLE_AUTH,0,0,3,1,No
5651,7749,18,ORG_INVITE,0,0,1,1,No
5652,7750,22,SIGNUP,0,0,171,1,No
5653,7753,25,PERSONAL_PROJECTS,0,0,376,2,No
5654,7754,5,GUEST_INVITE,1,0,5,1,No
5655,7755,7,ORG_INVITE,0,0,217,1,No
5656,7756,18,SIGNUP,0,0,213,1,No
5657,7757,48,SIGNUP,0,0,121,1,No
5658,7760,20,ORG_INVITE,0,1,277,43,yes
5659,7761,18,SIGNUP_GOOGLE_AUTH,0,0,22,1,No
5660,7762,9,ORG_INVITE,0,0,20,1,No
5661,7763,7,SIGNUP_GOOGLE_AUTH,0,0,95,1,No
5662,7764,20,SIGNUP_GOOGLE_AUTH,1,0,26,17,yes
5663,7766,42,ORG_INVITE,1,0,49,1,No
5664,7769,21,GUEST_INVITE,0,0,3,1,No
5665,7770,36,GUEST_INVITE,0,0,319,6,yes
5666,7772,23,PERSONAL_PROJECTS,0,0,169,133,yes
5667,7774,22,SIGNUP,1,1,165,29,yes
5668,7776,8,SIGNUP,1,1,13,1,No
5669,7778,38,ORG_INVITE,0,0,5,4,yes
5670,7779,1,GUEST_INVITE,0,0,93,1,No
5671,7780,20,SIGNUP,1,0,159,1,No
5672,7782,34,ORG_INVITE,1,1,49,1,No
5673,7784,46,GUEST_INVITE,1,0,179,1,No
5674,7785,18,SIGNUP_GOOGLE_AUTH,0,0,15,1,No
5675,7786,21,SIGNUP,0,0,41,7,yes
5676,7787,35,PERSONAL_PROJECTS,0,0,9,3,yes
5677,7788,17,ORG_INVITE,0,1,247,1,No
5678,7789,22,ORG_INVITE,0,0,212,291,yes
5679,7791,30,ORG_INVITE,0,0,2,1,No
5680,7792,37,GUEST_INVITE,1,1,392,13,yes
5681,7793,19,GUEST_INVITE,1,0,1,1,No
5682,7795,17,SIGNUP_GOOGLE_AUTH,0,0,36,1,No
5683,7796,17,ORG_INVITE,0,0,162,1,No
5684,7797,31,SIGNUP,1,0,204,1,No
5685,7798,23,SIGNUP_GOOGLE_AUTH,0,0,35,318,yes
5686,7799,19,GUEST_INVITE,0,0,227,1,No
5687,7801,42,SIGNUP,0,0,325,1,No
5688,7802,12,SIGNUP,0,0,209,7,yes
5689,7803,40,SIGNUP_GOOGLE_AUTH,0,0,11,1,No
5690,7804,9,GUEST_INVITE,0,0,79,1,No
5691,7805,23,SIGNUP,0,0,9,59,yes
5692,7806,1,GUEST_INVITE,1,0,1,2,No
5693,7808,14,SIGNUP,0,0,78,1,No
5694,7809,41,SIGNUP_GOOGLE_AUTH,0,0,8,1,No
5695,7810,43,SIGNUP,0,0,232,1,No
5696,7811,2,SIGNUP_GOOGLE_AUTH,0,0,33,1,No
5697,7812,27,SIGNUP,1,1,11,1,No
5698,7813,19,GUEST_INVITE,0,0,325,79,yes
5699,7814,31,SIGNUP,1,0,61,1,No
5700,7815,49,SIGNUP,0,0,199,1,No
5701,7817,49,ORG_INVITE,0,0,306,1,No
5702,7818,23,SIGNUP_GOOGLE_AUTH,0,0,3,287,yes
5703,7820,22,SIGNUP,1,0,28,71,yes
5704,7822,48,SIGNUP,0,0,318,2,No
5705,7823,22,SIGNUP_GOOGLE_AUTH,0,1,222,1,No
5706,7824,16,ORG_INVITE,0,0,12,2,No
5707,7825,31,ORG_INVITE,0,0,14,1,No
5708,7827,37,ORG_INVITE,0,0,168,33,yes
5709,7828,20,ORG_INVITE,1,0,130,1,No
5710,7830,20,PERSONAL_PROJECTS,0,0,1,1,No
5711,7831,22,SIGNUP,1,1,2,1,No
5712,7832,19,SIGNUP_GOOGLE_AUTH,0,0,0,1,No
5713,7834,8,GUEST_INVITE,0,0,216,2,No
5714,7835,47,PERSONAL_PROJECTS,1,0,82,1,No
5715,7838,4,ORG_INVITE,0,0,129,2,No
5716,7839,18,GUEST_INVITE,1,0,43,31,yes
5717,7840,24,ORG_INVITE,0,0,73,1,No
5718,7842,26,SIGNUP_GOOGLE_AUTH,0,0,307,1,No
5719,7843,25,ORG_INVITE,0,0,107,1,No
5720,7844,22,GUEST_INVITE,0,0,37,7,yes
5721,7845,7,ORG_INVITE,0,0,257,1,No
5722,7846,5,ORG_INVITE,0,0,2,1,No
5723,7848,23,GUEST_INVITE,0,0,45,54,yes
5724,7850,9,ORG_INVITE,0,0,199,1,No
5725,7853,17,GUEST_INVITE,0,0,178,1,No
5726,7855,49,ORG_INVITE,0,0,27,1,No
5727,7857,23,GUEST_INVITE,1,1,297,1,No
5728,7858,23,SIGNUP,1,1,171,51,yes
5729,7859,23,SIGNUP,1,0,82,84,yes
5730,7860,23,PERSONAL_PROJECTS,0,0,143,1,No
5731,7861,22,GUEST_INVITE,1,1,10,2,No
5732,7862,20,SIGNUP,1,1,93,1,No
5733,7863,48,ORG_INVITE,0,0,10,1,No
5734,7866,17,SIGNUP,0,0,310,1,No
5735,7867,51,ORG_INVITE,0,0,38,1,No
5736,7868,22,GUEST_INVITE,0,0,56,21,yes
5737,7869,41,ORG_INVITE,1,1,48,1,No
5738,7870,22,ORG_INVITE,0,0,57,1,No
5739,7873,23,SIGNUP,0,0,112,24,yes
5740,7875,4,GUEST_INVITE,0,0,0,1,No
5741,7876,47,SIGNUP,0,0,314,2,No
5742,7877,21,SIGNUP,0,0,311,2,No
5743,7878,23,SIGNUP,1,1,270,182,yes
5744,7879,52,GUEST_INVITE,0,0,19,1,No
5745,7881,37,SIGNUP_GOOGLE_AUTH,0,0,15,1,No
5746,7882,50,ORG_INVITE,1,0,55,13,yes
5747,7883,3,ORG_INVITE,0,0,17,1,No
5748,7884,15,ORG_INVITE,0,0,65,1,No
5749,7886,31,ORG_INVITE,0,0,394,1,No
5750,7889,40,ORG_INVITE,0,0,170,1,No
5751,7890,38,SIGNUP_GOOGLE_AUTH,0,0,206,1,No
5752,7891,2,ORG_INVITE,0,0,33,1,No
5753,7892,2,SIGNUP,1,1,5,1,No
5754,7894,40,ORG_INVITE,0,0,57,1,No
5755,7895,26,SIGNUP,1,0,369,4,yes
5756,7896,22,ORG_INVITE,0,0,116,8,yes
5757,7897,22,SIGNUP,0,1,292,30,yes
5758,7898,51,ORG_INVITE,0,0,37,1,No
5759,7899,22,GUEST_INVITE,0,0,400,347,yes
5760,7903,2,ORG_INVITE,0,0,28,1,No
5761,7904,22,PERSONAL_PROJECTS,0,0,126,5,yes
5762,7905,23,ORG_INVITE,0,0,415,77,yes
5763,7906,28,SIGNUP_GOOGLE_AUTH,1,1,217,1,No
5764,7909,11,ORG_INVITE,0,1,167,1,No
5765,7910,15,SIGNUP,1,0,341,4,yes
5766,7912,17,ORG_INVITE,0,0,160,2,No
5767,7913,38,ORG_INVITE,0,0,97,1,No
5768,7916,45,GUEST_INVITE,1,1,343,1,No
5769,7917,30,SIGNUP,0,0,178,1,No
5770,7918,39,ORG_INVITE,0,0,218,1,No
5771,7920,46,GUEST_INVITE,0,0,110,13,yes
5772,7921,16,ORG_INVITE,0,0,351,1,No
5773,7922,32,SIGNUP_GOOGLE_AUTH,0,0,179,1,No
5774,7924,42,SIGNUP_GOOGLE_AUTH,0,0,283,1,No
5775,7926,23,SIGNUP_GOOGLE_AUTH,0,0,78,369,yes
5776,7927,23,ORG_INVITE,0,0,209,20,yes
5777,7929,50,SIGNUP_GOOGLE_AUTH,0,0,243,1,No
5778,7930,2,ORG_INVITE,0,0,6,1,No
5779,7932,16,SIGNUP,0,0,99,1,No
5780,7933,36,SIGNUP_GOOGLE_AUTH,0,0,196,1,No
5781,7934,10,SIGNUP,0,0,236,1,No
5782,7935,18,ORG_INVITE,0,0,102,1,No
5783,7938,44,PERSONAL_PROJECTS,0,0,8,1,No
5784,7939,4,GUEST_INVITE,0,0,379,44,yes
5785,7940,42,ORG_INVITE,0,0,7,2,No
5786,7941,28,GUEST_INVITE,0,0,166,4,yes
5787,7943,22,ORG_INVITE,0,0,240,1,No
5788,7945,3,SIGNUP,0,0,318,1,No
5789,7947,32,ORG_INVITE,0,0,107,1,No
5790,7948,10,GUEST_INVITE,1,1,21,1,No
5791,7949,35,SIGNUP,1,1,256,1,No
5792,7950,41,SIGNUP,0,0,380,1,No
5793,7951,22,PERSONAL_PROJECTS,1,0,24,34,yes
5794,7952,38,PERSONAL_PROJECTS,0,0,84,2,No
5795,7953,41,SIGNUP,1,0,20,1,No
5796,7954,45,ORG_INVITE,0,0,72,1,No
5797,7955,1,ORG_INVITE,0,0,411,1,No
5798,7957,11,ORG_INVITE,1,0,89,1,No
5799,7958,19,SIGNUP,0,0,326,1,No
5800,7959,50,ORG_INVITE,0,1,8,1,No
5801,7960,12,SIGNUP,0,0,65,1,No
5802,7963,40,ORG_INVITE,0,0,332,1,No
5803,7964,20,ORG_INVITE,0,1,301,1,No
5804,7965,2,SIGNUP_GOOGLE_AUTH,0,0,285,1,No
5805,7966,16,SIGNUP,1,0,9,3,yes
5806,7968,12,ORG_INVITE,0,0,118,1,No
5807,7970,20,SIGNUP,0,0,75,6,yes
5808,7971,23,SIGNUP,0,1,311,151,yes
5809,7972,39,GUEST_INVITE,0,0,10,1,No
5810,7974,11,SIGNUP_GOOGLE_AUTH,0,0,155,1,No
5811,7975,20,SIGNUP_GOOGLE_AUTH,0,0,35,1,No
5812,7977,10,ORG_INVITE,0,0,3,1,No
5813,7978,15,ORG_INVITE,0,0,8,1,No
5814,7979,16,ORG_INVITE,0,0,38,39,yes
5815,7980,23,SIGNUP,0,0,218,47,yes
5816,7981,46,SIGNUP,0,0,23,1,No
5817,7984,43,ORG_INVITE,1,0,3,1,No
5818,7985,12,ORG_INVITE,0,0,312,6,yes
5819,7986,14,ORG_INVITE,0,0,380,1,No
5820,7989,19,ORG_INVITE,0,0,224,7,yes
5821,7990,42,SIGNUP,0,0,12,1,No
5822,7991,42,GUEST_INVITE,0,0,64,22,yes
5823,7992,13,PERSONAL_PROJECTS,1,1,14,1,No
5824,7994,51,SIGNUP,0,0,236,1,No
5825,7995,32,GUEST_INVITE,0,0,333,3,yes
5826,7996,16,SIGNUP,0,0,283,1,No
5827,7998,6,SIGNUP,0,0,125,1,No
5828,7999,31,GUEST_INVITE,1,1,372,20,yes
5829,8000,45,ORG_INVITE,0,0,173,1,No
5830,8002,39,SIGNUP_GOOGLE_AUTH,0,0,186,1,No
5831,8003,7,ORG_INVITE,0,0,14,1,No
5832,8005,32,GUEST_INVITE,0,1,55,1,No
5833,8007,35,SIGNUP,0,0,311,1,No
5834,8009,22,SIGNUP,1,1,380,8,yes
5835,8010,23,PERSONAL_PROJECTS,0,0,76,214,yes
5836,8013,22,GUEST_INVITE,0,0,349,1,No
5837,8014,36,SIGNUP_GOOGLE_AUTH,0,0,8,1,No
5838,8015,24,GUEST_INVITE,0,0,6,1,No
5839,8019,36,ORG_INVITE,1,0,184,1,No
5840,8020,40,GUEST_INVITE,1,0,25,3,yes
5841,8021,14,GUEST_INVITE,0,0,253,1,No
5842,8022,23,GUEST_INVITE,0,0,1,10,yes
5843,8023,11,PERSONAL_PROJECTS,0,0,40,1,No
5844,8024,8,ORG_INVITE,0,0,310,1,No
5845,8025,23,PERSONAL_PROJECTS,0,0,22,148,yes
5846,8026,33,SIGNUP_GOOGLE_AUTH,1,1,375,1,No
5847,8028,46,SIGNUP,0,0,49,1,No
5848,8029,21,SIGNUP_GOOGLE_AUTH,1,0,175,541,yes
5849,8030,43,ORG_INVITE,0,0,18,1,No
5850,8031,23,SIGNUP,1,1,189,178,yes
5851,8032,45,SIGNUP,0,0,50,2,No
5852,8033,23,SIGNUP_GOOGLE_AUTH,1,0,319,94,yes
5853,8034,42,ORG_INVITE,1,0,136,27,yes
5854,8036,36,SIGNUP,0,0,25,1,No
5855,8037,22,GUEST_INVITE,1,0,88,96,yes
5856,8039,21,SIGNUP,0,0,234,1,No
5857,8040,29,GUEST_INVITE,0,0,209,1,No
5858,8041,10,ORG_INVITE,1,1,199,1,No
5859,8042,13,PERSONAL_PROJECTS,0,0,208,1,No
5860,8043,29,PERSONAL_PROJECTS,0,0,6,2,No
5861,8046,21,PERSONAL_PROJECTS,0,0,84,81,yes
5862,8047,38,ORG_INVITE,0,0,36,3,yes
5863,8048,15,SIGNUP,0,0,179,70,yes
5864,8051,20,ORG_INVITE,0,0,45,2,No
5865,8052,17,ORG_INVITE,0,0,365,1,No
5866,8053,47,SIGNUP,0,0,35,1,No
5867,8054,41,GUEST_INVITE,1,1,344,1,No
5868,8055,21,SIGNUP_GOOGLE_AUTH,0,0,217,1,No
5869,8056,17,ORG_INVITE,0,0,202,1,No
5870,8057,36,ORG_INVITE,1,1,6,1,No
5871,8058,6,SIGNUP,0,0,37,1,No
5872,8059,22,ORG_INVITE,0,0,47,1,No
5873,8060,27,SIGNUP,1,0,28,1,No
5874,8061,12,ORG_INVITE,0,0,1,1,No
5875,8063,22,SIGNUP_GOOGLE_AUTH,0,0,377,44,yes
5876,8066,21,ORG_INVITE,0,0,216,1,No
5877,8068,22,ORG_INVITE,0,1,42,585,yes
5878,8069,23,SIGNUP_GOOGLE_AUTH,0,0,144,128,yes
5879,8070,22,GUEST_INVITE,0,0,119,14,yes
5880,8071,22,ORG_INVITE,0,0,140,128,yes
5881,8072,23,SIGNUP_GOOGLE_AUTH,0,0,385,4,yes
5882,8073,42,SIGNUP_GOOGLE_AUTH,0,0,49,1,No
5883,8074,24,SIGNUP,1,1,83,1,No
5884,8075,21,ORG_INVITE,0,0,371,19,yes
5885,8076,35,GUEST_INVITE,0,0,76,1,No
5886,8077,32,ORG_INVITE,0,0,5,1,No
5887,8078,12,GUEST_INVITE,0,0,211,1,No
5888,8079,7,GUEST_INVITE,0,0,315,1,No
5889,8080,6,GUEST_INVITE,0,0,78,1,No
5890,8082,42,PERSONAL_PROJECTS,0,0,38,5,yes
5891,8083,4,GUEST_INVITE,1,0,211,1,No
5892,8084,21,GUEST_INVITE,0,0,215,27,yes
5893,8085,2,ORG_INVITE,0,0,389,1,No
5894,8086,14,SIGNUP,0,0,158,1,No
5895,8091,21,PERSONAL_PROJECTS,0,0,375,135,yes
5896,8092,28,ORG_INVITE,1,1,22,6,yes
5897,8093,52,SIGNUP,0,0,62,1,No
5898,8095,52,ORG_INVITE,0,0,145,1,No
5899,8096,1,SIGNUP_GOOGLE_AUTH,0,0,111,1,No
5900,8097,49,ORG_INVITE,0,0,16,1,No
5901,8098,3,ORG_INVITE,0,0,3,1,No
5902,8099,11,PERSONAL_PROJECTS,0,0,278,1,No
5903,8100,48,GUEST_INVITE,0,0,73,1,No
5904,8101,15,PERSONAL_PROJECTS,0,1,322,19,yes
5905,8102,35,PERSONAL_PROJECTS,0,0,316,1,No
5906,8103,6,ORG_INVITE,0,0,16,1,No
5907,8104,23,GUEST_INVITE,0,0,71,97,yes
5908,8105,8,SIGNUP_GOOGLE_AUTH,0,0,414,1,No
5909,8106,47,ORG_INVITE,0,1,200,1,No
5910,8108,10,SIGNUP,0,0,410,1,No
5911,8109,18,PERSONAL_PROJECTS,1,0,370,3,yes
5912,8110,21,ORG_INVITE,1,0,195,1,No
5913,8111,30,SIGNUP,0,0,293,28,yes
5914,8112,34,SIGNUP,0,0,339,1,No
5915,8113,16,SIGNUP,0,1,50,1,No
5916,8114,7,SIGNUP_GOOGLE_AUTH,0,0,144,1,No
5917,8117,4,GUEST_INVITE,0,0,12,1,No
5918,8120,5,ORG_INVITE,1,1,174,1,No
5919,8122,4,ORG_INVITE,0,0,320,1,No
5920,8123,20,ORG_INVITE,1,1,111,7,yes
5921,8124,34,ORG_INVITE,0,0,6,1,No
5922,8125,29,ORG_INVITE,1,1,60,1,No
5923,8126,51,GUEST_INVITE,1,0,45,1,No
5924,8127,23,SIGNUP,0,0,170,1,No
5925,8128,44,ORG_INVITE,0,0,117,1,No
5926,8129,22,GUEST_INVITE,0,0,342,1,No
5927,8130,41,ORG_INVITE,1,0,46,66,yes
5928,8131,24,SIGNUP,0,0,28,1,No
5929,8132,42,GUEST_INVITE,0,0,26,1,No
5930,8133,15,GUEST_INVITE,0,0,299,1,No
5931,8134,23,ORG_INVITE,0,0,212,22,yes
5932,8136,42,SIGNUP,0,0,216,1,No
5933,8137,40,ORG_INVITE,0,0,375,35,yes
5934,8138,39,ORG_INVITE,0,0,100,1,No
5935,8139,42,SIGNUP_GOOGLE_AUTH,0,0,314,1,No
5936,8140,26,SIGNUP_GOOGLE_AUTH,0,0,44,1,No
5937,8141,1,GUEST_INVITE,0,0,15,1,No
5938,8143,41,PERSONAL_PROJECTS,1,0,17,1,No
5939,8144,42,PERSONAL_PROJECTS,0,0,114,1,No
5940,8145,46,GUEST_INVITE,1,0,122,1,No
5941,8146,25,ORG_INVITE,0,0,373,1,No
5942,8147,22,ORG_INVITE,0,0,54,1,No
5943,8149,19,PERSONAL_PROJECTS,0,0,398,12,yes
5944,8150,2,SIGNUP,1,1,14,1,No
5945,8152,15,GUEST_INVITE,0,0,86,1,No
5946,8153,39,SIGNUP,0,0,236,1,No
5947,8155,12,PERSONAL_PROJECTS,1,1,2,1,No
5948,8156,4,SIGNUP_GOOGLE_AUTH,1,1,238,7,yes
5949,8157,12,GUEST_INVITE,0,0,307,5,yes
5950,8159,15,SIGNUP,1,1,44,63,yes
5951,8161,23,PERSONAL_PROJECTS,0,0,260,6,yes
5952,8163,32,SIGNUP,1,0,45,1,No
5953,8164,31,GUEST_INVITE,0,0,105,1,No
5954,8165,21,SIGNUP_GOOGLE_AUTH,0,0,50,3,yes
5955,8166,23,GUEST_INVITE,0,0,79,225,yes
5956,8168,21,PERSONAL_PROJECTS,0,0,328,1,No
5957,8169,6,PERSONAL_PROJECTS,0,0,39,11,yes
5958,8171,28,SIGNUP_GOOGLE_AUTH,0,0,45,1,No
5959,8172,44,ORG_INVITE,0,0,5,1,No
5960,8173,46,SIGNUP,0,0,163,4,yes
5961,8174,12,ORG_INVITE,0,0,84,1,No
5962,8175,12,ORG_INVITE,0,0,184,7,yes
5963,8177,36,GUEST_INVITE,0,0,12,1,No
5964,8178,31,ORG_INVITE,1,0,95,1,No
5965,8179,9,ORG_INVITE,1,0,174,1,No
5966,8180,21,ORG_INVITE,0,0,307,1,No
5967,8181,7,SIGNUP_GOOGLE_AUTH,0,0,236,1,No
5968,8182,47,SIGNUP_GOOGLE_AUTH,0,0,61,1,No
5969,8183,9,SIGNUP,0,1,3,1,No
5970,8184,33,ORG_INVITE,0,0,213,1,No
5971,8185,32,ORG_INVITE,0,0,6,1,No
5972,8186,11,GUEST_INVITE,0,0,317,1,No
5973,8187,42,ORG_INVITE,0,0,187,1,No
5974,8188,22,ORG_INVITE,0,0,200,1,No
5975,8189,4,ORG_INVITE,0,0,299,1,No
5976,8191,13,GUEST_INVITE,0,0,185,24,yes
5977,8192,22,SIGNUP_GOOGLE_AUTH,1,1,31,98,yes
5978,8194,41,PERSONAL_PROJECTS,0,0,392,2,No
5979,8195,16,PERSONAL_PROJECTS,0,1,324,1,No
5980,8196,22,PERSONAL_PROJECTS,0,0,146,140,yes
5981,8198,2,ORG_INVITE,1,0,76,1,No
5982,8199,31,ORG_INVITE,0,0,69,1,No
5983,8200,37,ORG_INVITE,0,0,2,1,No
5984,8201,22,ORG_INVITE,0,0,202,5,yes
5985,8202,2,SIGNUP_GOOGLE_AUTH,0,0,31,1,No
5986,8203,34,PERSONAL_PROJECTS,0,0,7,1,No
5987,8205,11,PERSONAL_PROJECTS,0,1,274,1,No
5988,8206,21,SIGNUP,0,0,93,3,yes
5989,8207,28,ORG_INVITE,0,0,70,1,No
5990,8208,16,ORG_INVITE,0,0,120,1,No
5991,8209,51,SIGNUP,0,0,3,1,No
5992,8211,7,ORG_INVITE,0,0,5,1,No
5993,8214,21,SIGNUP_GOOGLE_AUTH,0,1,81,57,yes
5994,8215,52,SIGNUP_GOOGLE_AUTH,1,0,85,1,No
5995,8216,28,ORG_INVITE,0,0,237,1,No
5996,8217,23,ORG_INVITE,0,0,247,50,yes
5997,8218,21,SIGNUP,0,0,302,1,No
5998,8219,20,PERSONAL_PROJECTS,0,0,37,1,No
5999,8220,22,ORG_INVITE,0,0,284,122,yes
6000,8221,22,SIGNUP_GOOGLE_AUTH,0,0,43,185,yes
6001,8222,14,SIGNUP_GOOGLE_AUTH,0,0,247,1,No
6002,8223,26,GUEST_INVITE,0,0,158,1,No
6003,8224,2,GUEST_INVITE,0,0,44,1,No
6004,8225,25,SIGNUP,0,0,39,1,No
6005,8226,1,SIGNUP_GOOGLE_AUTH,0,0,0,1,No
6006,8229,21,ORG_INVITE,0,0,403,1,No
6007,8232,49,ORG_INVITE,1,1,22,30,yes
